ID,latitude,longitude,name,mean_checkin_time,review,category
11707,29.9365854,-90.2027078,Pedros Tacos & Tequila Bar,8,"Got the dinner posted for 1-person. Include- 1 Margarita  Total price- 45.00 before tip  Food was good, but i found it a bit expensive for what you got.  Consumer- be aware----",Restaurants
13416,29.9586117,-90.0658633,Maison Bourbon,17,"Good sounds, but they dont serve food and you must order 1 drink per set. Daiquiri and mojito was 9.75 each.",Nightlife
11153,29.9560831,-90.0636009,Cafe Maspero,2,"I recieved terrible customer service when asking to split a bill.  They refused, said that it was not in their job description to seperate bills, and the owners were too old fashion for that.  REALLY??!?!?! They had two tables in the place would not have been a big deal, yet they refused, why give poor customer service when you have the option to do better?  Long story short if you want/need your own bill sit on seperate chairs at the bar, maybe they can handle that.  Also the food isn't that great, I would rather pay a little more for more accomodating staff.",Restaurants
11661,29.95721109,-90.07455803,We Dat's Chicken and Shrimp,7,"I enjoy We Dat's. The wings are tasty... but nothing spectacular. The customer service is completely lacking. I stared at my order being ready for five minutes while the male cashier took a personal call. Come on. If you're going to charge higher than normal prices at least provide above average service. Spent almost $20 for a 10 piece, fries, and drink. That's way too high in my honest opinion..especially since the service standard isn't there.",Restaurants
12432,29.95824432,-90.07673645,Le Meritage,16,"Pros:  Halibut was excellent, the red wine made the wife a believer, her crab cakes were delicious, and my shrimp and grits were tasty once I realized they're meant to be semi-mixed.  Service was top notch.  Cons:  You're gonna have a much lighter wallet, you can't really say it's a con, it's kinda expected.",Restaurants
11759,29.95552699,-90.06815384,Desire Oyster Bar,9,Took a while to get actual service but once we did I was happy. The gumbo was awesome and loved the chicken & waffles. Friendly staff and right on Bourbon St for good people watching!,Restaurants
10854,29.921855,-90.092291,Bliss Bridal,22,"So disappointed. I was so excited when I bought my wedding dress from here, only to receive a dress that was way too small for me. They did not even attempt to fix the problem after measuring me completely wrong. Now I am stuck with a great wedding dress that will never fit me that I paid a bunch for. What a let down. And what bad business.",Shopping
11589,29.95334364,-90.05135393,Barracuda,7,"Such a vibe!! Met up with my friend for happy hour. It's all outdoor seating here, super clean, dog friendly, kid & family friendly, & sits in the heart of the Old Algiers Point neighborhood. I tried the fish tacos & mushroom tacos, both were tasty but if I had to choose my favorite was the fish. I also tried a Paloma & a (red) flavored margarita. The red was my favorite. The staff is super nice & helpful. I'll be BACK SOON!!",Restaurants
12267,29.956303,-90.0675878,Mango Mango Daiquiris,14,"Happy hour is the best time to go 10am-4pm, drinks are big and good! I got the frozen daiquiri",Restaurants
10641,29.94618753,-90.07150057,Aunt Sally's Pralines,17,"Aunt Sally's has some delicious pralines, as well as a good variety of other New Orleans-y items.  The staff here are very friendly and helpful.  But the prices just seem ridiculously high to me.  I can easily make pralines for less than half of what they charge.  Some nice things though are the coffee and pastry deals in the morning.  $1-2 depending on the size of your coffee.  They also do a weekly business card  drawing for free pralines, which I did win when they first opened, so that was nice.",Shopping
10001,29.9625422,-90.16766,Bayou Belts,0,"While I was in high school my dad bought me an alligator belt and I'm not kidding when I tell you that I wear that thing all the time.  If you see me in anything other gym clothes, a suit or pajamas, chances are I'm wearing that belt. Finally, after 15 years of continuous wear, the belt started to come apart.  The leather on the back was all warped and stretched out and was separating from the alligator skin.  The holes were all stretched out from me getting fatter as I got older.  The loop had fallen off.  I took it to Bayou Belts to see if it could be repaired.  The owner told me that he could take it apart, clip the leather and reshape it, fix the loop and clean it but it wouldn't be perfect because there was so much wear on it.  He also said it would be fairly expensive.  I'm looking around at his store and he's got belts starting at about $500, so I'm thinking I'd be willing to spend about $150 to get this one decent looking.  He calculates the cost and it's like $25.  Of course I tell him to go ahead with the repair.  A few days later he calls me up to let me know that it's finished.  I'm not expecting that much, not for $25.  I get there and the belt looks almost brand new.  It feels and smells brand new.  The alligator skin is polished and looking great!  The leather on the back is flawless.  I can't believe how incredible it looks for only $25 worth of repair.  If your belt is looking janky, I can't recommend this place enough!",Shopping
12160,29.9209952,-90.0991277,Magasin Vietnamese Cafe,13,"As many other yelpers have stated, I've been dying for this place to open since I moved in around the corner. They finally opened during the course of the week leading up to Mardi Gras, and I couldn't be more excited for it.   Walking into the Magasin, you'll get a very upscale, trendy vibe to the place. Everything is sleek and new, and quite impressive. I'm a fan of their lighting, but that's another story.   I was salivating at the menu upon first glance. I settled on their Pho my first go around, and I was so very satisfied. Their presentation is flawless, and their amazing food just makes the whole experience even more delightful. Yes, they may only have one size to their Pho bowls, but to be honest, that could be the least of my concerns. I've since gone back and tried numerous menu items - among my favorites are the Spicy Beef Noodle Soup, the Grilled Shrimp Spring Rolls, and the BBQ Pork Vermicelli Noodle Bowl. Tasty, Tasty, Tasty.   At the moment, they're still in their first few weeks of being open. They have a delightful owner (who even let my roomie and I be served before they opened for dinner the other day!), and staff who are very eager and apologetic for mistakes made. I haven't had a problem waiting for my food, as all of the times I have gone there, my food has been brought to me in under 10 minutes. I've had to wait longer at numerous other restaurants, so I don't see the wait for food as an issue.   Cost wise, Magasin is super affordable, with most meals costing under $10. I love meals that don't break my bank and Magasin caters to these needs.   A few tips - Magasin is BYOB (no corking fees), they do take-out, avoid the busy hours of the day (i.e. 12pm, 6-7ish). I haven't had a problem yet rolling in around 5:30, right when they start up dinner, or a little after the lunch crowd.   To make a long story short, this is my new go to Pho shop. It may not be like those Pho shops on the westbank, but I've fallen in love with Magasin, and will continue to visit this darling shop frequently. I've been going back continually, and quite frankly, you should give it a shot.",Restaurants
